capID,code,trapper,site,day,date,trap,trap.type,species,age,sex,breed,recap,left.tag,right.tag,clipped,total.wt,bag.wt,body.lgth,tail.lgth,comments,catnum,indID,tail.ratio,weight
1097,MIXBUS-2-B,MLW,MIXBUS,2,2017-07-26,E3,L,SPBE,A,M,T,Y,309,NA,NA,595,40,NA,NA,NA,NA,309,NA,555
1098,MIXBUS-3-A,MJH,MIXBUS,3,2017-07-27,A8,S,TAQU,A,F,P,N,230,NA,NA,122,33,NA,NA,NA,NA,230,NA,89
1099,MIXBUS-3-A,MJH,MIXBUS,3,2017-07-27,A10,S,TAQU,S,M,N,N,247,NA,NA,77,34,NA,NA,NA,NA,247,NA,43
1100,MIXBUS-3-A,MJH,MIXBUS,3,2017-07-27,C7,L,SPBE,A,M,T,Y,309,NA,NA,560,35,NA,NA,NA,NA,309,NA,525
1101,MIXBUS-3-A,MJH,MIXBUS,3,2017-07-27,C10,S,TAQU,S,F,N,N,NA,303,NA,80,34,NA,NA,right ear tagged,NA,303,NA,46
1102,MIXBUS-3-A,MJH,MIXBUS,3,2017-07-27,D3,S,PEMA,S,M,N,Y,231,NA,NA,38,54,46,NA,blind mouse from earlier,NA,241,NA,-16
1103,MIXBUS-3-B,MJH,MIXBUS,3,2017-07-27,J3,S,PEMA,A,F,P,Y,499,NA,NA,50,32,72,66,NA,NA,499,0.916666666666667,18
1104,MIXBUS-3-B,MJH,MIXBUS,3,2017-07-27,J5,S,PEMA,A,M,T,N,298,NA,NA,55,35,77,71,NA,NA,298,0.922077922077922,20
1105,MIXBUS-3-B,MJH,MIXBUS,3,2017-07-27,J6,L,PEMA,J,M,N,Y,328,NA,NA,40,33,55,45,NA,NA,328,0.818181818181818,7
1106,MIXBUS-3-B,MJH,MIXBUS,3,2017-07-27,J8,L,PEMA,A,F,P,N,495,NA,NA,52,34,74,65,NA,NA,495,0.878378378378378,18
1107,MIXBUS-3-B,MJH,MIXBUS,3,2017-07-27,J10,L,PEMA,A,M,T,N,498,NA,NA,47,34,75,64,NA,NA,498,0.853333333333333,13
1108,MIXBUS-3-B,MJH,MIXBUS,3,2017-07-27,I7,L,TAQU,A,M,T,Y,494,NA,NA,126,35,NA,NA,NA,NA,494,NA,91
1109,MIXBUS-3-B,MJH,MIXBUS,3,2017-07-27,F10,L,TAQU,A,M,N,N,493,NA,NA,94,35,NA,NA,NA,NA,493,NA,59
1110,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,C4,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,B7,S,PEMA,A,F,N,N,250,58,NA,57,31,85,61,NA,NA,250058,0.717647058823529,26
1112,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,C5,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,C10,S,PEMA,A,M,T,N,890,90,NA,57,30,71,63,NA,NA,890090,0.887323943661972,27
1114,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,D1,S,SPRU,MD,MD,MD,N,NA,NA,NA,97,30,NA,NA,escaped from bag while measuring weight,NA,NA,NA,67
1115,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,J6,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,J8,L,PEMA,A,F,P,N,97,90,NA,60,33,80,75,NA,NA,097090,0.9375,27
1117,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,H2,L,PEMA,A,M,T,N,74,79,NA,47,32,85,60,NA,NA,074079,0.705882352941177,15
1118,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,J10,L,PEMA,S,F,N,N,70,78,NA,50,33,72,64,NA,NA,070078,0.888888888888889,17
1119,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,I5,L,PEMA,A,F,N,N,83,76,NA,46,33,71,61,NA,NA,083076,0.859154929577465,13
1120,MIXBUT-1-A,JMP KAT MJH,MIXBUT,1,2017-06-27,H10,L,PEMA,A,F,P,N,59,87,NA,52,31,74,74,NA,NA,059087,1,21
1121,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,A2,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,D1,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,D2,L,PEMA,A,F,P,Y,250,58,NA,50,34,65,63,NA,NA,250058,0.969230769230769,16
1124,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,F2,L,PEMA,A,F,P,Y,97,90,NA,NA,NA,78,75,3 pinkies in trap; still in labor,NA,097090,0.961538461538462,NA
1125,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,E2,S,PEMA,A,M,T,N,160,175,NA,46,33,65,57,NA,NA,160175,0.876923076923077,13
1126,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,E4,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,F6,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,F8,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,G1,L,PEMA,A,M,T,Y,74,79,NA,51,34,75,52,NA,NA,074079,0.693333333333333,17
1130,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,G2,S,SPBE,A,F,P,N,55,71,NA,540,30,NA,NA,NA,NA,055071,NA,510
1131,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,J2,L,PEMA,A,M,T,Y,890,90,NA,51,34,65,57,NA,NA,890090,0.876923076923077,17
1132,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,I10,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,I9,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,I8,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,I2,S,PEMA,A,F,P,Y,59,87,NA,55,33,83,67,NA,NA,059087,0.807228915662651,22
1136,MIXBUT-2-A,JMP KAT MJH,MIXBUT,2,2017-06-28,F4,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,MIXBUT-3-A,MJH,MIXBUT,3,2017-06-29,D1,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1138,MIXBUT-3-A,MJH,MIXBUT,3,2017-06-29,D2,L,TAQU,A,F,L,N,81,91,NA,110,31,NA,NA,NA,NA,081091,NA,79
1139,MIXBUT-3-A,MJH,MIXBUT,3,2017-06-29,D3,S,PEMA,A,F,L,Y,97,90,NA,52,31,70,69,NA,NA,097090,0.985714285714286,21
1140,MIXBUT-3-A,MJH,MIXBUT,3,2017-06-29,E9,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141,MIXBUT-3-A,MJH,MIXBUT,3,2017-06-29,E7,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,MIXBUT-3-A,MJH,MIXBUT,3,2017-06-29,E5,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,MIXBUT-3-A,MJH,MIXBUT,3,2017-06-29,F3,S,PEMA,A,F,P,N,56,75,NA,52,33,72,57,NA,NA,056075,0.791666666666667,19
1144,MIXBUT-3-B,KAT,MIXBUT,3,2017-06-29,J7,S,PEMA,A,M,T,N,95,63,NA,51,33,75,61,NA,NA,095063,0.813333333333333,18
1145,MIXBUT-3-B,KAT,MIXBUT,3,2017-06-29,J9,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,MIXBUT-3-B,KAT,MIXBUT,3,2017-06-29,I3,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,MIXBUT-3-B,KAT,MIXBUT,3,2017-06-29,I2,S,PEMA,A,M,T,Y,68,90,NA,52,34,71,61,NA,NA,890090,0.859154929577465,18
1148,MIXBUT-3-B,KAT,MIXBUT,3,2017-06-29,H1,S,PEMA,A,F,P,Y,59,87,NA,56,37,83,73,NA,NA,059087,0.879518072289157,19
1149,MIXBUT-3-B,KAT,MIXBUT,3,2017-06-29,H2,L,PEMA,A,M,N,Y,74,79,NA,51,34,88,60,NA,NA,074079,0.681818181818182,17
1150,MIXBUT-3-B,KAT,MIXBUT,3,2017-06-29,H3,S,PEMA,A,F,N,Y,250,58,NA,59,39,84,64,NA,NA,250058,0.761904761904762,20
1151,MIXBUT-3-C,JMP,MIXBUT,3,2017-06-29,A3,L,PEMA,A,M,T,Y,160,175,NA,52,35,68,63,NA,NA,160175,0.926470588235294,17
1152,MIXBUT-3-C,JMP,MIXBUT,3,2017-06-29,A6,S,PEMA,A,M,T,N,156,429,NA,45,32,64,67,NA,NA,156429,1.046875,13
1153,MIXBUT-3-C,JMP,MIXBUT,3,2017-06-29,B1,S,PEMA,A,F,P,N,435,437,NA,45,30,70,68,NA,NA,435437,0.971428571428571,15
1154,MIXBUT-3-C,JMP,MIXBUT,3,2017-06-29,C2,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,MIXBUT-3-C,JMP,MIXBUT,3,2017-06-29,C4,S,PEMA,A,F,N,N,444,170,NA,50,37,61,60,NA,NA,444170,0.983606557377049,13
1156,MIXDP2-1-A,MJH,MIXDP2,1,2017-08-01,A3,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,prebaited; but no fluff added and treadle not set,NA,NA,NA,NA
1157,MIXDP2-1-A,MJH,MIXDP2,1,2017-08-01,E1,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trap replaced,NA,NA,NA,NA
1158,MIXDP2-1-A,MJH,MIXDP2,1,2017-08-01,I2,S,PEMA,A,M,T,N,173,NA,NA,55,38,74,65,really bad tag; ripped out the first time,NA,173,0.878378378378378,17
1159,MIXDP2-1-A,MJH,MIXDP2,1,2017-08-01,J2,L,SPRU,MD,MD,MD,N,NA,NA,NA,NA,NA,NA,NA,escaped,NA,NA,NA,NA
1160,MIXDP2-1-B,AMM,MIXDP2,1,2017-08-01,I7,S,PEMA,S,M,N,N,130,NA,NA,47,34,85,69,NA,NA,130,0.811764705882353,13
1161,MIXDP2-1-B,AMM,MIXDP2,1,2017-08-01,J3,S,PEMA,A,F,P,N,306,NA,NA,35,15,89,73,NA,NA,306,0.820224719101124,20
1162,MIXDP2-1-B,AMM,MIXDP2,1,2017-08-01,J5,S,NEFU,S,M,T,N,NA,127,NA,160,30,NA,NA,ripped ear; put into right ear,NA,127,NA,130
1163,MIXDP2-2-A,MJH,MIXDP2,2,2017-08-02,A8,S,PEMA,A,M,T,N,319,NA,NA,56,37,83,74,NA,NA,319,0.891566265060241,19
1164,MIXDP2-2-A,MJH,MIXDP2,2,2017-08-02,D2,L,PEMA,A,F,P,Y,306,NA,NA,60,34,93,72,NA,NA,306,0.774193548387097,26
1165,MIXDP2-2-A,MJH,MIXDP2,2,2017-08-02,I10,L,SOTR,S,F,N,N,NA,NA,NA,4.5,NA,NA,NA,dead; double check at camp,KING-072,KING-072,NA,NA
1166,MIXDP2-2-B,AMM,MIXDP2,2,2017-08-02,J1,S,SPRU,MD,MD,MD,Y,NA,NA,NA,49,34,NA,NA,escaped before reading tag number,NA,NA,NA,15
1167,MIXDP2-2-B,AMM,MIXDP2,2,2017-08-02,J5,S,NEFU,S,M,T,Y,127,NA,NA,154,34,NA,NA,NA,NA,127,NA,120
1168,MIXDP2-2-C,MFS,MIXDP2,2,2017-08-02,F8,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,MIXDP2-3-A,MJH AMM MFS,MIXDP2,3,2017-08-03,D8,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,MIXDP2-3-A,MJH AMM MFS,MIXDP2,3,2017-08-03,J3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,MIXDP2-3-A,MJH AMM MFS,MIXDP2,3,2017-08-03,H9,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,MIXDP2-3-A,MJH AMM MFS,MIXDP2,3,2017-08-03,J5,S,NEFU,S,M,T,Y,127,NA,NA,155,36,NA,NA,NA,NA,127,NA,119
1173,MIXDP2-3-A,MJH AMM MFS,MIXDP2,3,2017-08-03,J2,L,PEMA,A,F,P,Y,306,NA,NA,51,33,82,71,NA,NA,306,0.865853658536585,18
1174,MIXDP2-3-A,MJH AMM MFS,MIXDP2,3,2017-08-03,I2,S,PEMA,J,F,N,N,NA,143,NA,48,33,70,65,ripped ear during ear tag; tagged right ear,NA,143,0.928571428571429,15
1175,MIXMID-1-A,AMM,MIXMID,1,2017-08-23,A4,S,PEMA,A,F,L,N,708,NA,NA,51,34,79,69,NA,NA,708,0.873417721518987,17
1176,MIXMID-1-A,AMM,MIXMID,1,2017-08-23,B6,L,PEMA,A,M,T,N,835,NA,NA,53,34,90,74,NA,NA,835,0.822222222222222,19
1177,MIXMID-1-A,AMM,MIXMID,1,2017-08-23,C1,L,PEMA,S,M,N,N,370,NA,NA,49,34,83,72,NA,NA,370,0.867469879518072,15
1178,MIXMID-1-A,AMM,MIXMID,1,2017-08-23,C10,S,PEMA,A,F,P,N,834,NA,NA,51,33,84,72,NA,NA,834,0.857142857142857,18
1179,MIXMID-1-A,AMM,MIXMID,1,2017-08-23,D6,L,PEMA,A,F,P,N,836,NA,NA,58,34,88,71,soon to give birth,NA,836,0.806818181818182,24
1180,MIXMID-1-A,AMM,MIXMID,1,2017-08-23,E1,S,PEMA,A,M,T,N,711,NA,NA,51,34,86,74,NA,NA,711,0.86046511627907,17
1181,MIXMID-1-B,CHT,MIXMID,1,2017-08-23,J4,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,MIXMID-1-B,CHT,MIXMID,1,2017-08-23,I9,L,PEMA,S,F,P,N,900,NA,NA,48,36,65,63,NA,NA,900B,0.969230769230769,12
1183,MIXMID-1-B,CHT,MIXMID,1,2017-08-23,I2,S,SPRU,MD,MD,MD,MD,NA,NA,NA,NA,NA,NA,NA,escaped,NA,NA,NA,NA
1184,MIXMID-1-B,CHT,MIXMID,1,2017-08-23,H1,S,PEMA,A,M,T,N,738,NA,NA,52,35,65,55,NA,NA,738,0.846153846153846,17
1185,MIXMID-1-B,CHT,MIXMID,1,2017-08-23,F3,S,PEMA,A,F,P,N,737,NA,NA,50,35,80,66,NA,NA,737,0.825,15
1186,MIXMID-2-A,AMM,MIXMID,2,2017-08-24,J2,L,PEMA,S,M,T,N,849,NA,NA,51,37,82,67,NA,NA,849,0.817073170731707,14
1187,MIXMID-2-A,AMM,MIXMID,2,2017-08-24,I9,L,PEMA,J,M,N,N,831,NA,NA,50,37,74,63,NA,NA,831,0.851351351351351,13
1188,MIXMID-2-A,AMM,MIXMID,2,2017-08-24,I8,S,PEMA,A,M,T,N,841,NA,NA,52,36,86,70,NA,NA,841,0.813953488372093,16
1189,MIXMID-2-A,AMM,MIXMID,2,2017-08-24,I6,S,PEMA,S,M,N,N,840,NA,NA,52,35,85,78,NA,NA,840,0.917647058823529,17
1190,MIXMID-2-A,AMM,MIXMID,2,2017-08-24,I2,S,PEMA,A,M,T,Y,738,NA,NA,50,35,75,49,tail looked like it had been snapped in trap; thus it is shorter,NA,738,0.653333333333333,15
1191,MIXMID-2-A,AMM,MIXMID,2,2017-08-24,H1,S,PEMA,S,F,P,Y,737,NA,NA,47,35,85,74,NA,NA,737,0.870588235294118,12
1192,MIXMID-2-A,AMM,MIXMID,2,2017-08-24,H10,L,PEMA,A,F,P,Y,834,NA,NA,54,36,83,66,NA,NA,834,0.795180722891566,18
1193,MIXMID-2-B,CHT,MIXMID,2,2017-08-24,A4,S,PEMA,A,M,T,N,952,NA,NA,46,33,70,66,NA,NA,952,0.942857142857143,13
1194,MIXMID-2-B,CHT,MIXMID,2,2017-08-24,B10,S,PEMA,A,M,T,Y,835,NA,NA,50,34,80,74,NA,NA,835,0.925,16
1195,MIXMID-2-B,CHT,MIXMID,2,2017-08-24,B5,S,PEMA,A,F,P,Y,708,NA,NA,52,35,76,71,couldn't get mouse to straighten properly for body length,NA,708,0.934210526315789,17
1196,MIXMID-2-B,CHT,MIXMID,2,2017-08-24,C1,L,PEMA,A,M,T,Y,370,NA,NA,48,33,76,65,NA,NA,370,0.855263157894737,15
1197,MIXMID-2-B,CHT,MIXMID,2,2017-08-24,C7,L,PEMA,A,F,P,Y,836,NA,NA,60,36,85,74,NA,NA,836,0.870588235294118,24
1198,MIXMID-2-B,CHT,MIXMID,2,2017-08-24,E2,L,PEMA,A,M,T,Y,711,NA,NA,50,33,84,67,NA,NA,711,0.797619047619048,17
1199,MIXMID-2-B,CHT,MIXMID,2,2017-08-24,F1,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,MIXMID-3-A,AMM,MIXMID,3,2017-08-25,F3,S,PEMA,A,M,T,Y,952,NA,NA,50,35,76,70,NA,NA,952,0.921052631578947,15
1201,MIXMID-3-A,AMM,MIXMID,3,2017-08-25,E3,S,PEMA,A,M,T,Y,370,NA,NA,51,35,79,69,NA,NA,370,0.873417721518987,16
1202,MIXMID-3-A,AMM,MIXMID,3,2017-08-25,F5,S,PEMA,A,M,T,Y,738,NA,NA,50,35,79,53,cut tail from yesterday; still in pain,NA,738,0.670886075949367,15
1203,MIXMID-3-A,AMM,MIXMID,3,2017-08-25,E9,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,MIXMID-3-A,AMM,MIXMID,3,2017-08-25,D10,L,PEMA,A,F,P,Y,834,NA,NA,54,36,81,65,weird yellow sticky discharge and will give birth soon,NA,834,0.802469135802469,18
1205,MIXMID-3-A,AMM,MIXMID,3,2017-08-25,B5,S,PEMA,A,F,P,Y,708,NA,NA,51,33,87,72,NA,NA,708,0.827586206896552,18
1206,MIXMID-3-B,CHT,MIXMID,3,2017-08-25,A9,L,TASE,J,M,N,N,741,NA,NA,96,35,NA,NA,NA,NA,741,NA,61
1207,MIXMID-3-B,CHT,MIXMID,3,2017-08-25,A7,L,PEMA,A,M,T,Y,835,NA,NA,50,33,78,73,NA,NA,835,0.935897435897436,17
1208,MIXMID-3-B,CHT,MIXMID,3,2017-08-25,A4,S,PEMA,A,M,T,Y,711,NA,NA,47,33,84,68,NA,NA,711,0.80952380952381,14
1209,MIXMID-3-B,CHT,MIXMID,3,2017-08-25,B10,S,PEMA,A,F,P,Y,836,NA,NA,52,33,78,67,NA,NA,836,0.858974358974359,19
1210,MIXMID-3-B,CHT,MIXMID,3,2017-08-25,B6,L,PEMA,J,F,N,N,740,NA,NA,46,33,79,68,NA,NA,740,0.860759493670886,13
1211,MIXMID-3-C,MFS,MIXMID,3,2017-08-25,J7,S,PEMA,S,M,N,Y,840,NA,NA,55,38,79,60,NA,NA,840,0.759493670886076,17
1212,MIXMID-3-C,MFS,MIXMID,3,2017-08-25,I9,L,PEMA,A,M,T,Y,841,NA,NA,53,36,82,69,NA,NA,841,0.841463414634146,17
1213,MIXMID-3-C,MFS,MIXMID,3,2017-08-25,I8,S,PEMA,S,F,N,N,813,NA,NA,47,35,84,76,NA,NA,813,0.904761904761905,12
1214,MIXMID-3-C,MFS,MIXMID,3,2017-08-25,I3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,MIXMID-3-C,MFS,MIXMID,3,2017-08-25,I2,S,PEMA,A,M,T,Y,849,NA,NA,48,33,79,65,NA,NA,849,0.822784810126582,15
1216,MIXMID-3-C,MFS,MIXMID,3,2017-08-25,H1,S,PEMA,J,F,N,Y,737,NA,NA,46,34,83,70,NA,NA,737,0.843373493975904,12
1217,MIXMIX-1-A,MLW,MIXMIX,1,2017-07-11,B10,S,PEMA,A,M,N,N,390,NA,NA,44,31,74,69,NA,NA,390,0.932432432432432,13
1218,MIXMIX-1-A,MLW,MIXMIX,1,2017-07-11,D10,S,PEMA,A,F,P,N,330,NA,NA,48,33,73,64,NA,NA,330,0.876712328767123,15
1219,MIXMIX-1-A,MLW,MIXMIX,1,2017-07-11,E2,L,PEMA,A,F,P,N,337,NA,NA,58,35,82,70,NA,NA,337,0.853658536585366,23
1220,MIXMIX-1-B,MLW JMP,MIXMIX,1,2017-07-11,J5,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,MIXMIX-1-B,MLW JMP,MIXMIX,1,2017-07-11,J6,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,MIXMIX-1-B,MLW JMP,MIXMIX,1,2017-07-11,I10,L,PEBO,A,F,L,N,172,NA,NA,55,39,64,71,NA,NA,172,1.109375,16
1223,MIXMIX-1-B,MLW JMP,MIXMIX,1,2017-07-11,I8,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,MIXMIX-1-B,MLW JMP,MIXMIX,1,2017-07-11,H1,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,MIXMIX-1-B,MLW JMP,MIXMIX,1,2017-07-11,F1,L,PEMA,A,F,P,N,428,NA,NA,66,38,74,70,NA,NA,428,0.945945945945946,28
1226,MIXMIX-1-B,MLW JMP,MIXMIX,1,2017-07-11,E10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,MIXMIX-1-B,MLW JMP,MIXMIX,1,2017-07-11,E7,S,PEMA,J,M,N,N,442,NA,NA,44,32,67,65,NA,NA,442,0.970149253731343,12
1228,MIXMIX-2-A,JMP,MIXMIX,2,2017-07-12,A10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,MIXMIX-2-A,JMP,MIXMIX,2,2017-07-12,C10,L,PEMA,A,F,L,Y,390,NA,NA,55,37,63,69,NA,NA,390,1.0952380952381,18
1230,MIXMIX-2-A,JMP,MIXMIX,2,2017-07-12,E3,S,PEMA,A,F,P,Y,337,NA,NA,56,32,75,68,NA,NA,337,0.906666666666667,24
1231,MIXMIX-2-B,MLW,MIXMIX,2,2017-07-12,J5,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,MIXMIX-2-B,MLW,MIXMIX,2,2017-07-12,J7,L,PEMA,A,F,L,N,384,NA,NA,51,34,72,64,NA,NA,384,0.888888888888889,17
1233,MIXMIX-2-B,MLW,MIXMIX,2,2017-07-12,H1,L,PEMA,A,F,P,Y,428,NA,NA,65,37,77,69,NA,NA,428,0.896103896103896,28
1234,MIXMIX-2-B,MLW,MIXMIX,2,2017-07-12,H5,L,PEMA,S,M,N,Y,442,NA,NA,47,35,66,62,NA,NA,442,0.939393939393939,12
1235,MIXMIX-2-B,MLW,MIXMIX,2,2017-07-12,G3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,MIXMIX-3-A,MLW,MIXMIX,3,2017-07-13,A3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,MIXMIX-3-A,MLW,MIXMIX,3,2017-07-13,C10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,MIXMIX-3-A,MLW,MIXMIX,3,2017-07-13,D6,S,PEMA,A,M,T,Y,442,NA,NA,45,33,63,64,NA,NA,442,1.01587301587302,12
1239,MIXMIX-3-B,MLW JMP,MIXMIX,3,2017-07-13,I10,L,PEMA,A,M,T,N,44,NA,NA,52,33,63,64,NA,NA,044,1.01587301587302,19
1240,MIXMIX-3-B,MLW JMP,MIXMIX,3,2017-07-13,I3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,MIXMIX-3-B,MLW JMP,MIXMIX,3,2017-07-13,I2,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,MIXMIX-3-B,MLW JMP,MIXMIX,3,2017-07-13,I1,S,PEMA,A,F,P,Y,428,NA,NA,56,36,70,69,NA,NA,428,0.985714285714286,20
1243,MIXMIX-3-B,MLW JMP,MIXMIX,3,2017-07-13,H1,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,MIXMIX-3-B,MLW JMP,MIXMIX,3,2017-07-13,H4,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,MIXMIX-3-B,MLW JMP,MIXMIX,3,2017-07-13,E10,L,SPRU,A,F,L,N,NA,NA,NA,NA,NA,NA,NA,pinkies in trap; placed 5m off grid,NA,NA,NA,NA
1246,MIXMIX-3-B,MLW JMP,MIXMIX,3,2017-07-13,E2,L,PEMA,A,F,P,Y,337,NA,NA,56,33,75,69,NA,NA,337,0.92,23
1247,MIXMOR-1-A,AMM,MIXMOR,1,2017-08-15,A5,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,MIXMOR-1-A,AMM,MIXMOR,1,2017-08-15,B10,S,SOTR,A,U,U,N,NA,NA,NA,5,NA,NA,NA,unsure on sex,KING-094,KING-094,NA,NA
1249,MIXMOR-1-A,AMM,MIXMOR,1,2017-08-15,A8,L,SPBE,A,F,L,N,NA,404,NA,600,33,NA,NA,NA,NA,404,NA,567
1250,MIXMOR-1-A,AMM,MIXMOR,1,2017-08-15,B7,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
